Year,County Name,Population
2017,Niagara,10412
2017,Niagara,10155
2017,Niagara,12654
2017,Niagara,12180
2017,Niagara,6449
2017,Niagara,6188
2017,Niagara,13334
2017,Niagara,13111
2017,Niagara,11387
2017,Niagara,11865
2017,Niagara,14131
2017,Niagara,14780
2017,Niagara,16363
2017,Niagara,17063
2017,Niagara,10708
2017,Niagara,11683
2017,Oneida,1267
2017,Oneida,1218
2017,Oneida,5196
2017,Oneida,7030
2017,Oneida,2325
2017,Oneida,4503
2017,Oneida,12453
2017,Oneida,12105
2017,Oneida,14796
2017,Oneida,13928
2017,Oneida,8213
2017,Oneida,7266
2017,Oneida,15144
2017,Oneida,13894
2017,Oneida,12986
2017,Oneida,12380
2017,Oneida,15709
2017,Oneida,15212
2017,Oneida,16108
2017,Oneida,16333
2017,Oneida,11062
2017,Oneida,12204
2017,Onondaga,2648
2017,Onondaga,2508
2017,Onondaga,9352
2017,Onondaga,12620
2017,Onondaga,3937
2017,Onondaga,7958
2017,Onondaga,24847
2017,Onondaga,23859
2017,Onondaga,30583
2017,Onondaga,30446
2017,Onondaga,16167
2017,Onondaga,16893
2017,Onondaga,30715
2017,Onondaga,31472
2017,Onondaga,24960
2017,Onondaga,26456
2017,Onondaga,29670
2017,Onondaga,31842
2017,Onondaga,31401
2017,Onondaga,33728
2017,Onondaga,20129
2017,Onondaga,23207
2017,Ontario,522
2017,Ontario,500
2017,Ontario,2562
2017,Ontario,3263
2017,Ontario,936
2017,Ontario,1836
2017,Ontario,5415
2017,Ontario,5149
2017,Ontario,7082
2017,Ontario,6748
2017,Ontario,3710
2017,Ontario,3472
2017,Ontario,6193
2017,Ontario,5904
2017,Ontario,5811
2017,Ontario,5985
2017,Ontario,7528
2017,Ontario,7946
2017,Ontario,8142
2017,Ontario,8525
2017,Ontario,6034
2017,Ontario,6636
2017,Orange,2497
2017,Orange,2381
2017,Orange,6240
2017,Orange,8379
2017,Orange,2269
2017,Orange,4347
2017,Orange,24059
2017,Orange,22872
2017,Orange,30141
2017,Orange,27053
2017,Orange,16468
2017,Orange,12439
2017,Orange,22817
2017,Orange,21937
2017,Orange,22293
2017,Orange,22623
2017,Orange,26682
2017,Orange,27535
2017,Orange,23908
2017,Orange,24415
2017,Orange,14514
2017,Orange,16357
2017,Orleans,219
2017,Orleans,209
2017,Orleans,915
2017,Orleans,1111
2017,Orleans,288
2017,Orleans,599
2017,Orleans,1931
2017,Orleans,1855
2017,Orleans,2440
2017,Orleans,2396
2017,Orleans,1407
2017,Orleans,1223
2017,Orleans,2720
2017,Orleans,2503
2017,Orleans,2272
2017,Orleans,2341
2017,Orleans,2986
2017,Orleans,3030
2017,Orleans,3143
2017,Orleans,3171
2017,Orleans,2063
2017,Orleans,2161
2017,Oswego,582
2017,Oswego,557
2017,Oswego,2365
2017,Oswego,2847
2017,Oswego,762
2017,Oswego,1418
2017,Oswego,6234
2017,Oswego,5731
2017,Oswego,8201
2017,Oswego,7927
2017,Oswego,4490
2017,Oswego,4216
2017,Oswego,7605
2017,Oswego,6971
2017,Oswego,6317
2017,Oswego,6485
2017,Oswego,8460
2017,Oswego,8470
2017,Oswego,8876
2017,Oswego,8570
2017,Oswego,5547
2017,Oswego,5847
2017,Otsego,259
2017,Otsego,243
2017,Otsego,1640
2017,Otsego,1915
2017,Otsego,579
2017,Otsego,1105
2017,Otsego,2456
2017,Otsego,2220
2017,Otsego,3725
2017,Otsego,4202
2017,Otsego,3222
2017,Otsego,3663
2017,Otsego,2996
2017,Otsego,2853
2017,Otsego,2895
2017,Otsego,2746
2017,Otsego,3647
2017,Otsego,3724
2017,Otsego,4255
2017,Otsego,4632
2017,Otsego,3446
2017,Otsego,3671
2017,Putnam,416
2017,Putnam,396
2017,Putnam,2087
2017,Putnam,2560
2017,Putnam,630
2017,Putnam,1272
2017,Putnam,4490
2017,Putnam,4195
2017,Putnam,6482
2017,Putnam,6172
2017,Putnam,3383
2017,Putnam,2900
2017,Putnam,5651
2017,Putnam,5097
2017,Putnam,5821
2017,Putnam,5685
2017,Putnam,8121
2017,Putnam,8255
2017,Putnam,7746
2017,Putnam,7930
2017,Putnam,4868
2017,Putnam,5166
2017,Queens,15428
2017,Queens,14677
2017,Queens,42705
2017,Queens,62145
2017,Queens,17171
2017,Queens,33651
2017,Queens,126008
2017,Queens,118972
2017,Queens,124779
2017,Queens,119421
2017,Queens,70712
2017,Queens,73173
2017,Queens,192852
2017,Queens,193666
2017,Queens,161412
2017,Queens,164687
2017,Queens,158293
2017,Queens,165833
2017,Queens,144492
2017,Queens,159368
2017,Queens,89338
2017,Queens,109799
2017,Rensselaer,814
2017,Rensselaer,779
2017,Rensselaer,3105
2017,Rensselaer,4130
2017,Rensselaer,1161
2017,Rensselaer,2330
2017,Rensselaer,7936
2017,Rensselaer,7474
2017,Rensselaer,10393
2017,Rensselaer,9123
2017,Rensselaer,5964
2017,Rensselaer,5120
2017,Rensselaer,11445
2017,Rensselaer,11241
2017,Rensselaer,9091
2017,Rensselaer,9482
2017,Rensselaer,10379
2017,Rensselaer,11152
2017,Rensselaer,11154
2017,Rensselaer,11832
2017,Rensselaer,7446
2017,Rensselaer,8171
2017,Richmond,2746
2017,Richmond,2611
2017,Richmond,9033
2017,Richmond,12314
2017,Richmond,3149
2017,Richmond,6478
2017,Richmond,26111
2017,Richmond,24678
2017,Richmond,30539
2017,Richmond,28873
2017,Richmond,14936
2017,Richmond,14886
2017,Richmond,32710
2017,Richmond,32416
2017,Richmond,29151
2017,Richmond,30884
2017,Richmond,32482
2017,Richmond,35174
2017,Richmond,31068
2017,Richmond,34392
2017,Richmond,20383
2017,Richmond,24444
2017,Rockland,2695
2017,Rockland,2584
2017,Rockland,6555
2017,Rockland,8880
2017,Rockland,2656
2017,Rockland,5020
2017,Rockland,23145
2017,Rockland,22521
2017,Rockland,25448
2017,Rockland,24064
2017,Rockland,11260
2017,Rockland,10850
2017,Rockland,19615
2017,Rockland,18560
2017,Rockland,17882
2017,Rockland,18257
2017,Rockland,19927
2017,Rockland,21231
2017,Rockland,19335
2017,Rockland,20597
2017,Rockland,12597
2017,Rockland,15189
2017,St Lawrence,575
2017,St Lawrence,547
2017,St Lawrence,2430
2017,St Lawrence,3007
2017,St Lawrence,762
2017,St Lawrence,1510
2017,St Lawrence,5544
2017,St Lawrence,5210
2017,St Lawrence,8182
2017,St Lawrence,7673
2017,St Lawrence,5268
2017,St Lawrence,4314
2017,St Lawrence,7191
2017,St Lawrence,5974
2017,St Lawrence,6217
2017,St Lawrence,5569
2017,St Lawrence,7139
2017,St Lawrence,6863
2017,St Lawrence,7507
2017,St Lawrence,7501
2017,St Lawrence,5237
2017,St Lawrence,5403
2017,Saratoga,1102
2017,Saratoga,1054
2017,Saratoga,4957
2017,Saratoga,6060
2017,Saratoga,1683
2017,Saratoga,3127
2017,Saratoga,11474
2017,Saratoga,10992
2017,Saratoga,14108
2017,Saratoga,13495
2017,Saratoga,7069
2017,Saratoga,6475
2017,Saratoga,14384
2017,Saratoga,13426
2017,Saratoga,14269
2017,Saratoga,14275
2017,Saratoga,17217
2017,Saratoga,17469
2017,Saratoga,16042
2017,Saratoga,16877
2017,Saratoga,11565
2017,Saratoga,12749
2017,Schenectady,910
2017,Schenectady,869
2017,Schenectady,2903
2017,Schenectady,4307
2017,Schenectady,1514
2017,Schenectady,3010
2017,Schenectady,8594
2017,Schenectady,7958
2017,Schenectady,9784
2017,Schenectady,9369
2017,Schenectady,5218
2017,Schenectady,5050
2017,Schenectady,10236
2017,Schenectady,10192
2017,Schenectady,9320
2017,Schenectady,9559
2017,Schenectady,10213
2017,Schenectady,10760
2017,Schenectady,10272
2017,Schenectady,11035
2017,Schenectady,6803
2017,Schenectady,7689
2017,Schoharie,115
2017,Schoharie,111
2017,Schoharie,935
2017,Schoharie,980
2017,Schoharie,282
2017,Schoharie,444
2017,Schoharie,1361
2017,Schoharie,1271
2017,Schoharie,2019
2017,Schoharie,1992
2017,Schoharie,1074
2017,Schoharie,1035
2017,Schoharie,1737
2017,Schoharie,1562
2017,Schoharie,1613
2017,Schoharie,1630
2017,Schoharie,2149
2017,Schoharie,2153
2017,Schoharie,2473
2017,Schoharie,2510
2017,Schoharie,1974
2017,Schoharie,2000
2017,Schuyler,93
2017,Schuyler,88
2017,Schuyler,502
2017,Schuyler,577
2017,Schuyler,155
2017,Schuyler,270
2017,Schuyler,853
2017,Schuyler,838
2017,Schuyler,1008
2017,Schuyler,931
2017,Schuyler,494
2017,Schuyler,441
2017,Schuyler,1013
2017,Schuyler,966
2017,Schuyler,930
2017,Schuyler,1018
2017,Schuyler,1321
2017,Schuyler,1282
2017,Schuyler,1501
2017,Schuyler,1515
2017,Schuyler,1103
2017,Schuyler,1101
2017,Seneca,183
2017,Seneca,172
2017,Seneca,832
2017,Seneca,998
2017,Seneca,331
2017,Seneca,497
2017,Seneca,1739
2017,Seneca,1577
2017,Seneca,2020
2017,Seneca,1874
2017,Seneca,1398
2017,Seneca,970
2017,Seneca,2760
2017,Seneca,1923
2017,Seneca,2036
2017,Seneca,1717
2017,Seneca,2356
2017,Seneca,2123
2017,Seneca,2650
2017,Seneca,2532
2017,Seneca,1810
2017,Seneca,2000
2017,Steuben,526
2017,Steuben,501
2017,Steuben,2457
2017,Steuben,2908
2017,Steuben,866
2017,Steuben,1598
2017,Steuben,5161
2017,Steuben,4855
2017,Steuben,6080
2017,Steuben,5802
2017,Steuben,2742
2017,Steuben,2608
2017,Steuben,5672
2017,Steuben,5478
2017,Steuben,5489
2017,Steuben,5378
2017,Steuben,6571
2017,Steuben,6599
2017,Steuben,7232
2017,Steuben,7124
2017,Steuben,5136
2017,Steuben,5498
2017,Suffolk,7950
2017,Suffolk,7612
2017,Suffolk,30556
2017,Suffolk,41030
2017,Suffolk,11754
2017,Suffolk,22349
2017,Suffolk,75581
2017,Suffolk,72665
2017,Suffolk,99562
2017,Suffolk,93753
2017,Suffolk,50411
2017,Suffolk,48572
2017,Suffolk,90611
2017,Suffolk,85132
2017,Suffolk,88497
2017,Suffolk,87960
2017,Suffolk,111705
2017,Suffolk,115856
2017,Suffolk,104137
2017,Suffolk,108488
2017,Suffolk,64567
2017,Suffolk,74205
2017,Sullivan,394
2017,Sullivan,381
2017,Sullivan,2026
2017,Sullivan,2072
2017,Sullivan,500
2017,Sullivan,843
2017,Sullivan,4026
2017,Sullivan,3761
2017,Sullivan,4697
2017,Sullivan,4344
2017,Sullivan,2372
2017,Sullivan,2085
2017,Sullivan,4730
2017,Sullivan,4251
2017,Sullivan,4524
2017,Sullivan,4069
2017,Sullivan,5625
2017,Sullivan,5079
2017,Sullivan,5712
2017,Sullivan,5475
2017,Sullivan,4206
2017,Sullivan,4313
2017,Tioga,232
2017,Tioga,223
2017,Tioga,1400
2017,Tioga,1576
2017,Tioga,449
2017,Tioga,762
2017,Tioga,2426
2017,Tioga,2326
2017,Tioga,3155
2017,Tioga,2945
2017,Tioga,1327
2017,Tioga,1247
2017,Tioga,2639
2017,Tioga,2592
2017,Tioga,2699
2017,Tioga,2664
2017,Tioga,3259
2017,Tioga,3374
2017,Tioga,3944
2017,Tioga,3954
2017,Tioga,2598
2017,Tioga,2787
2017,Tompkins,415
2017,Tompkins,396
2017,Tompkins,1662
2017,Tompkins,2135
2017,Tompkins,640
2017,Tompkins,1175
2017,Tompkins,3840
2017,Tompkins,3775
2017,Tompkins,8078
2017,Tompkins,8041
2017,Tompkins,9762
2017,Tompkins,9251
2017,Tompkins,6857
2017,Tompkins,6749
2017,Tompkins,5291
2017,Tompkins,5563
2017,Tompkins,5194
2017,Tompkins,5476
2017,Tompkins,5541
2017,Tompkins,6119
2017,Tompkins,4253
2017,Tompkins,4589
2017,Ulster,785
2017,Ulster,735
2017,Ulster,4242
2017,Ulster,5241
2017,Ulster,1561
2017,Ulster,3014
2017,Ulster,7594
2017,Ulster,7462
2017,Ulster,10113
2017,Ulster,10290
2017,Ulster,6107
2017,Ulster,5662
2017,Ulster,11663
2017,Ulster,10571
2017,Ulster,10579
2017,Ulster,10018
2017,Ulster,12976
2017,Ulster,12802
2017,Ulster,13561
2017,Ulster,13959
2017,Ulster,9708
2017,Ulster,10774
2017,Warren,276
2017,Warren,264
2017,Warren,1795
2017,Warren,2192
2017,Warren,637
2017,Warren,1162
2017,Warren,2873
2017,Warren,2698
2017,Warren,3641
2017,Warren,3308
2017,Warren,1760
2017,Warren,1761
2017,Warren,3835
2017,Warren,3809
2017,Warren,3457
2017,Warren,3426
2017,Warren,4401
2017,Warren,4777
2017,Warren,5019
2017,Warren,5294
2017,Warren,3963
2017,Warren,4184
2017,Washington,293
2017,Washington,277
2017,Washington,1539
2017,Washington,1836
2017,Washington,493
2017,Washington,967
2017,Washington,2946
2017,Washington,2702
2017,Washington,3740
2017,Washington,3183
2017,Washington,2111
2017,Washington,1518
2017,Washington,4135
2017,Washington,3485
2017,Washington,3890
2017,Washington,3250
2017,Washington,4666
2017,Washington,4357
2017,Washington,4716
2017,Washington,4710
2017,Washington,3364
2017,Washington,3442
2017,Wayne,492
2017,Wayne,467
2017,Wayne,2189
2017,Wayne,2465
2017,Wayne,714
2017,Wayne,1294
2017,Wayne,4846
2017,Wayne,4668
2017,Wayne,5514
2017,Wayne,5450
2017,Wayne,2657
2017,Wayne,2458
2017,Wayne,5191
2017,Wayne,5063
2017,Wayne,4939
2017,Wayne,4910
2017,Wayne,6560
2017,Wayne,6702
2017,Wayne,7058
2017,Wayne,7134
2017,Wayne,4819
2017,Wayne,5080
2017,Westchester,5366
2017,Westchester,5118
2017,Westchester,19738
2017,Westchester,28337
2017,Westchester,9231
2017,Westchester,18112
2017,Westchester,53534
2017,Westchester,50240
2017,Westchester,66134
2017,Westchester,62866
2017,Westchester,30781
2017,Westchester,31089
2017,Westchester,56861
2017,Westchester,55987
2017,Westchester,61336
2017,Westchester,63608
2017,Westchester,69104
2017,Westchester,73760
2017,Westchester,62942
2017,Westchester,68822
2017,Westchester,39912
2017,Westchester,47366
2017,Wyoming,179
2017,Wyoming,171
2017,Wyoming,901
2017,Wyoming,1037
2017,Wyoming,272
2017,Wyoming,485
2017,Wyoming,1910
2017,Wyoming,1789
2017,Wyoming,2239
2017,Wyoming,2180
2017,Wyoming,1270
2017,Wyoming,1030
2017,Wyoming,3537
2017,Wyoming,2162
2017,Wyoming,2978
2017,Wyoming,2052
2017,Wyoming,3380
2017,Wyoming,2648
2017,Wyoming,3164
2017,Wyoming,2840
2017,Wyoming,2159
2017,Wyoming,2110
2017,Yates,166
2017,Yates,158
2017,Yates,649
2017,Yates,763
2017,Yates,229
2017,Yates,395
2017,Yates,1402
2017,Yates,1349
2017,Yates,1629
2017,Yates,1668
2017,Yates,856
2017,Yates,1013
2017,Yates,1375
2017,Yates,1315
2017,Yates,1151
2017,Yates,1196
2017,Yates,1404
2017,Yates,1452
2017,Yates,1817
2017,Yates,2010
2017,Yates,1486
2017,Yates,1472
2017,Albany,1003
2017,Albany,956
2017,Albany,5026
2017,Albany,7190
2017,Albany,2265
2017,Albany,4870
2017,Albany,8753
2017,Albany,8277
2017,Albany,12696
2017,Albany,12535
2017,Albany,11333
2017,Albany,11201
2017,Albany,14097
2017,Albany,13525
2017,Albany,12066
2017,Albany,12018
2017,Albany,14526
2017,Albany,15010
2017,Albany,16301
2017,Albany,17533
2017,Albany,11665
2017,Albany,13382
2017,Albany,271
2017,Albany,256
2017,Albany,437
2017,Albany,648
2017,Albany,126
2017,Albany,265
2017,Albany,2819
2017,Albany,2645
2017,Albany,3313
2017,Albany,3551
2017,Albany,2305
2017,Albany,2652
2017,Albany,3064
2017,Albany,3240
2017,Albany,2128
2017,Albany,2632
2017,Albany,2333
2017,Albany,2596
2017,Albany,2011
2017,Albany,2105
2017,Albany,1079
2017,Albany,1356
2017,Albany,125
2017,Albany,136
2017,Albany,178
2017,Albany,213
2017,Albany,56
2017,Albany,79
2017,Albany,1393
2017,Albany,1382
2017,Albany,1612
2017,Albany,1773
2017,Albany,1404
2017,Albany,1690
2017,Albany,1869
2017,Albany,2029
2017,Albany,1883
2017,Albany,2143
2017,Albany,1329
2017,Albany,1266
2017,Albany,787
2017,Albany,807
2017,Albany,446
2017,Albany,491
2017,Albany,156
2017,Albany,155
2017,Albany,101
2017,Albany,131
2017,Albany,35
2017,Albany,81
2017,Albany,1463
2017,Albany,1437
2017,Albany,1679
2017,Albany,1745
2017,Albany,1293
2017,Albany,1256
2017,Albany,1552
2017,Albany,1495
2017,Albany,1096
2017,Albany,1201
2017,Albany,834
2017,Albany,943
2017,Albany,545
2017,Albany,585
2017,Albany,293
2017,Albany,385
2017,Allegany,232
2017,Allegany,221
2017,Allegany,1177
2017,Allegany,1320
2017,Allegany,372
2017,Allegany,668
2017,Allegany,2244
2017,Allegany,2094
2017,Allegany,3505
2017,Allegany,3110
2017,Allegany,2038
2017,Allegany,1755
2017,Allegany,2285
2017,Allegany,2286
2017,Allegany,2238
2017,Allegany,2222
2017,Allegany,2654
2017,Allegany,2661
2017,Allegany,3347
2017,Allegany,3241
2017,Allegany,2497
2017,Allegany,2427
2017,Allegany,8
2017,Allegany,7
2017,Allegany,6
2017,Allegany,5
2017,Allegany,2
2017,Allegany,0
2017,Allegany,34
2017,Allegany,34
2017,Allegany,158
2017,Allegany,98
2017,Allegany,122
2017,Allegany,65
2017,Allegany,39
2017,Allegany,38
2017,Allegany,29
2017,Allegany,17
2017,Allegany,27
2017,Allegany,21
2017,Allegany,28
2017,Allegany,16
2017,Allegany,10
2017,Allegany,11
2017,Allegany,6
2017,Allegany,7
2017,Allegany,8
2017,Allegany,6
2017,Allegany,5
2017,Allegany,2
2017,Allegany,23
2017,Allegany,22
2017,Allegany,128
2017,Allegany,77
2017,Allegany,83
2017,Allegany,79
2017,Allegany,62
2017,Allegany,61
2017,Allegany,21
2017,Allegany,36
2017,Allegany,27
2017,Allegany,24
2017,Allegany,19
2017,Allegany,50
2017,Allegany,15
2017,Allegany,22
2017,Allegany,2
2017,Allegany,2
2017,Allegany,7
2017,Allegany,16
2017,Allegany,6
2017,Allegany,5
2017,Allegany,46
2017,Allegany,48
2017,Allegany,107
2017,Allegany,93
2017,Allegany,60
2017,Allegany,43
2017,Allegany,65
2017,Allegany,43
2017,Allegany,34
2017,Allegany,29
2017,Allegany,44
2017,Allegany,31
2017,Allegany,23
2017,Allegany,15
2017,Allegany,9
2017,Allegany,14
2017,Bronx,664
2017,Bronx,640
2017,Bronx,4735
2017,Bronx,6677
2017,Bronx,2722
2017,Bronx,5891
2017,Bronx,6015
2017,Bronx,5861
2017,Bronx,6844
2017,Bronx,5854
2017,Bronx,4283
2017,Bronx,3920
2017,Bronx,8991
2017,Bronx,8962
2017,Bronx,7539
2017,Bronx,6980
2017,Bronx,8438
2017,Bronx,7439
2017,Bronx,9364
2017,Bronx,9752
2017,Bronx,8073
2017,Bronx,8895
2017,Bronx,3096
2017,Bronx,2975
2017,Bronx,5545
2017,Bronx,10328
2017,Bronx,1840
2017,Bronx,5176
2017,Bronx,26076
2017,Bronx,25936
2017,Bronx,28811
2017,Bronx,27795
2017,Bronx,15873
2017,Bronx,16238
2017,Bronx,33451
2017,Bronx,36090
2017,Bronx,24955
2017,Bronx,30270
2017,Bronx,27968
2017,Bronx,32842
2017,Bronx,24111
2017,Bronx,29487
2017,Bronx,12806
2017,Bronx,18846
2017,Bronx,368
2017,Bronx,372
2017,Bronx,962
2017,Bronx,1227
2017,Bronx,274
2017,Bronx,493
2017,Bronx,3663
2017,Bronx,3537
2017,Bronx,4072
2017,Bronx,3814
2017,Bronx,2249
2017,Bronx,2196
2017,Bronx,5298
2017,Bronx,6237
2017,Bronx,4331
2017,Bronx,5257
2017,Bronx,4354
2017,Bronx,4549
2017,Bronx,3894
2017,Bronx,3981
2017,Bronx,2156
2017,Bronx,2646
2017,Bronx,6844
2017,Bronx,6533
2017,Bronx,9311
2017,Bronx,15516
2017,Bronx,2788
2017,Bronx,6428
2017,Bronx,59292
2017,Bronx,56995
2017,Bronx,61011
2017,Bronx,58383
2017,Bronx,34036
2017,Bronx,34175
2017,Bronx,67423
2017,Bronx,70919
2017,Bronx,49330
2017,Bronx,57830
2017,Bronx,45406
2017,Bronx,56203
2017,Bronx,34649
2017,Bronx,45126
2017,Bronx,19890
2017,Bronx,28088
2017,Broome,759
2017,Broome,717
2017,Broome,4434
2017,Broome,6061
2017,Broome,1820
2017,Broome,3849
2017,Broome,7356
2017,Broome,6798
2017,Broome,10138
2017,Broome,9391
2017,Broome,7260
2017,Broome,6688
2017,Broome,9062
2017,Broome,8698
2017,Broome,8129
2017,Broome,8220
2017,Broome,10169
2017,Broome,10523
2017,Broome,12610
2017,Broome,12892
2017,Broome,8435
2017,Broome,9532
2017,Broome,95
2017,Broome,90
2017,Broome,85
2017,Broome,102
2017,Broome,28
2017,Broome,35
2017,Broome,971
2017,Broome,960
2017,Broome,1154
2017,Broome,1146
2017,Broome,779
2017,Broome,809
2017,Broome,832
2017,Broome,856
2017,Broome,689
2017,Broome,695
2017,Broome,631
2017,Broome,535
2017,Broome,472
2017,Broome,471
2017,Broome,238
2017,Broome,227
2017,Broome,58
2017,Broome,54
2017,Broome,89
2017,Broome,119
2017,Broome,28
2017,Broome,37
2017,Broome,446
2017,Broome,357
2017,Broome,984
2017,Broome,810
2017,Broome,1368
2017,Broome,1446
2017,Broome,590
2017,Broome,616
2017,Broome,435
2017,Broome,493
2017,Broome,376
2017,Broome,437
2017,Broome,364
2017,Broome,392
2017,Broome,226
2017,Broome,235
2017,Broome,67
2017,Broome,64
2017,Broome,45
2017,Broome,73
2017,Broome,25
2017,Broome,24
2017,Broome,798
2017,Broome,738
2017,Broome,917
2017,Broome,892
2017,Broome,574
2017,Broome,578
2017,Broome,637
2017,Broome,618
2017,Broome,429
2017,Broome,418
2017,Broome,310
2017,Broome,307
2017,Broome,244
2017,Broome,238
2017,Broome,125
2017,Broome,117
2017,Cattaraugus,382
2017,Cattaraugus,364
2017,Cattaraugus,1846
2017,Cattaraugus,2198
2017,Cattaraugus,622
2017,Cattaraugus,1192
2017,Cattaraugus,3542
2017,Cattaraugus,3518
2017,Cattaraugus,4670
2017,Cattaraugus,4379
2017,Cattaraugus,2167
2017,Cattaraugus,2005
2017,Cattaraugus,3887
2017,Cattaraugus,3747
2017,Cattaraugus,3792
2017,Cattaraugus,3825
2017,Cattaraugus,4683
2017,Cattaraugus,4746
2017,Cattaraugus,5547
2017,Cattaraugus,5622
2017,Cattaraugus,3951
2017,Cattaraugus,4043
2017,Cattaraugus,17
2017,Cattaraugus,15
2017,Cattaraugus,15
2017,Cattaraugus,15
2017,Cattaraugus,9
2017,Cattaraugus,7
2017,Cattaraugus,177
2017,Cattaraugus,162
2017,Cattaraugus,240
2017,Cattaraugus,155
2017,Cattaraugus,105
2017,Cattaraugus,77
2017,Cattaraugus,113
2017,Cattaraugus,82
2017,Cattaraugus,75
2017,Cattaraugus,56
2017,Cattaraugus,86
2017,Cattaraugus,49
2017,Cattaraugus,73
2017,Cattaraugus,47
2017,Cattaraugus,35
2017,Cattaraugus,27
2017,Cattaraugus,24
2017,Cattaraugus,23
2017,Cattaraugus,46
2017,Cattaraugus,46
2017,Cattaraugus,9
2017,Cattaraugus,20
2017,Cattaraugus,259
2017,Cattaraugus,270
2017,Cattaraugus,282
2017,Cattaraugus,309
2017,Cattaraugus,117
2017,Cattaraugus,136
2017,Cattaraugus,233
2017,Cattaraugus,232
2017,Cattaraugus,190
2017,Cattaraugus,222
2017,Cattaraugus,184
2017,Cattaraugus,215
2017,Cattaraugus,149
2017,Cattaraugus,177
2017,Cattaraugus,92
2017,Cattaraugus,132
2017,Cattaraugus,12
2017,Cattaraugus,11
2017,Cattaraugus,7
2017,Cattaraugus,7
2017,Cattaraugus,2
2017,Cattaraugus,5
2017,Cattaraugus,183
2017,Cattaraugus,173
2017,Cattaraugus,180
2017,Cattaraugus,160
2017,Cattaraugus,98
2017,Cattaraugus,87
2017,Cattaraugus,96
2017,Cattaraugus,106
2017,Cattaraugus,102
2017,Cattaraugus,88
2017,Cattaraugus,86
2017,Cattaraugus,74
2017,Cattaraugus,43
2017,Cattaraugus,47
2017,Cattaraugus,23
2017,Cattaraugus,26
2017,Cayuga,318
2017,Cayuga,300
2017,Cayuga,1803
2017,Cayuga,2156
2017,Cayuga,660
2017,Cayuga,1345
2017,Cayuga,3407
2017,Cayuga,3156
2017,Cayuga,4045
2017,Cayuga,3952
2017,Cayuga,2097
2017,Cayuga,1994
2017,Cayuga,4270
2017,Cayuga,4069
2017,Cayuga,3957
2017,Cayuga,3749
2017,Cayuga,4964
2017,Cayuga,4987
2017,Cayuga,5689
2017,Cayuga,5793
2017,Cayuga,3980
2017,Cayuga,4083
2017,Cayuga,20
2017,Cayuga,17
2017,Cayuga,26
2017,Cayuga,25
2017,Cayuga,4
2017,Cayuga,15
2017,Cayuga,209
2017,Cayuga,192
2017,Cayuga,268
2017,Cayuga,221
2017,Cayuga,297
2017,Cayuga,97
2017,Cayuga,754
2017,Cayuga,140
2017,Cayuga,476
2017,Cayuga,90
2017,Cayuga,381
2017,Cayuga,77
2017,Cayuga,160
2017,Cayuga,93
2017,Cayuga,56
2017,Cayuga,35
2017,Cayuga,6
2017,Cayuga,5
2017,Cayuga,13
2017,Cayuga,17
2017,Cayuga,5
2017,Cayuga,3
2017,Cayuga,47
2017,Cayuga,42
2017,Cayuga,78
2017,Cayuga,61
2017,Cayuga,34
2017,Cayuga,49
2017,Cayuga,72
2017,Cayuga,61
2017,Cayuga,62
2017,Cayuga,47
2017,Cayuga,65
2017,Cayuga,49
2017,Cayuga,38
2017,Cayuga,42
2017,Cayuga,24
2017,Cayuga,43
2017,Cayuga,18
2017,Cayuga,16
2017,Cayuga,17
2017,Cayuga,21
2017,Cayuga,3
2017,Cayuga,8
2017,Cayuga,151
2017,Cayuga,178
2017,Cayuga,230
2017,Cayuga,166
2017,Cayuga,166
2017,Cayuga,94
2017,Cayuga,316
2017,Cayuga,145
2017,Cayuga,284
2017,Cayuga,76
2017,Cayuga,170
2017,Cayuga,74
2017,Cayuga,63
2017,Cayuga,49
2017,Cayuga,37
2017,Cayuga,31
2017,Chautauqua,567
2017,Chautauqua,540
2017,Chautauqua,3141
2017,Chautauqua,3991
2017,Chautauqua,1283
2017,Chautauqua,2539
2017,Chautauqua,5122
2017,Chautauqua,5078
2017,Chautauqua,6919
2017,Chautauqua,6801
2017,Chautauqua,3543
2017,Chautauqua,3192
2017,Chautauqua,6485
2017,Chautauqua,6254
2017,Chautauqua,5810
2017,Chautauqua,5965
2017,Chautauqua,7422
2017,Chautauqua,7560
2017,Chautauqua,9111
2017,Chautauqua,9268
2017,Chautauqua,6408
2017,Chautauqua,6934
2017,Chautauqua,31
2017,Chautauqua,29
2017,Chautauqua,32
2017,Chautauqua,58
2017,Chautauqua,15
2017,Chautauqua,11
2017,Chautauqua,267
2017,Chautauqua,238
2017,Chautauqua,405
2017,Chautauqua,329
2017,Chautauqua,311
2017,Chautauqua,172
2017,Chautauqua,349
2017,Chautauqua,181
2017,Chautauqua,224
2017,Chautauqua,143
2017,Chautauqua,261
2017,Chautauqua,126
2017,Chautauqua,175
2017,Chautauqua,119
2017,Chautauqua,85
2017,Chautauqua,78
2017,Chautauqua,14
2017,Chautauqua,13
2017,Chautauqua,19
2017,Chautauqua,16
2017,Chautauqua,2
2017,Chautauqua,16
2017,Chautauqua,94
2017,Chautauqua,92
2017,Chautauqua,136
2017,Chautauqua,148
2017,Chautauqua,98
2017,Chautauqua,109
2017,Chautauqua,131
2017,Chautauqua,152
2017,Chautauqua,83
2017,Chautauqua,96
2017,Chautauqua,105
2017,Chautauqua,97
2017,Chautauqua,77
2017,Chautauqua,115
